"","device_id","n_distinct(app_id)"
"2951",-6872854247643437056,30
"2952",-6872819248216508416,49
"2953",-6872748610492233728,55
"2954",-6870727408981637120,30
"2955",-6870181632586109952,49
"2956",-6869840587921736704,39
"2957",-6869677327744819200,41
"2958",-6868919249770952704,46
"2959",-6868797558670576640,92
"2960",-6868181043541278720,36
"2961",-6867381364544520192,54
"2962",-6866450684281251840,52
"2963",-6865012483434274816,49
"2964",-6864396676798522368,38
"2965",-6863730256892524544,30
"2966",-6862633341428813824,34
"2967",-6858351963264086016,23
"2968",-6.856640118292e+18,56
"2969",-6856579655846661120,85
"2970",-6855523020934828032,58
"2971",-6854440254139541504,23
"2972",-6854225852148072448,27
"2973",-6853709245806733312,3
"2974",-6853257296965267456,42
"2975",-6853223905279086592,85
"2976",-6853196304964169728,56
"2977",-6852673419957132288,23
"2978",-6852113458370143232,67
"2979",-6.851784352412e+18,9
"2980",-6850990814297580544,39
"2981",-6850989222474767360,36
"2982",-6848600985325450240,52
"2983",-6846391512395862016,55
"2984",-6846003257721018368,53
"2985",-6845850464895353856,36
"2986",-6844852241829328896,54
"2987",-6844690146961824768,32
"2988",-6843338455486182400,62
"2989",-6842989389154626560,50
"2990",-6841057111207941120,85
"2991",-6839364456264119296,177
"2992",-6837700150949859328,15
"2993",-6.837231357697e+18,44
"2994",-6835639802942310400,43
"2995",-6835631493236877312,42
"2996",-6835093987258710016,189
"2997",-6835073446678192128,69
"2998",-6833136401895111680,18
"2999",-6832532868491921408,21
"3000",-6829146187946448896,72
"3001",-6828890587571457024,17
"3002",-6827731418067977216,34
"3003",-6827032534889442304,17
"3004",-6825999148095895552,62
"3005",-6825898909239216128,60
"3006",-6825176006985051136,15
"3007",-6823535062617650176,44
"3008",-6822846597800440832,39
"3009",-6820774145105702912,14
"3010",-6820699675296211968,26
"3011",-6820531212527785984,50
"3012",-6819228569434337280,43
"3013",-6819005105996633088,38
"3014",-6818356358308338688,35
"3015",-6818282799365199872,73
"3016",-6817448238427063296,26
"3017",-6817394837933777920,16
"3018",-6815121365017318400,22
"3019",-6814691714185437184,84
"3020",-6814518689288408064,17
"3021",-6813733017511122944,24
"3022",-6813208137186155520,54
"3023",-6812638912624689152,30
"3024",-6811753352064296960,20
"3025",-6811227210478409728,34
"3026",-6809712355052846080,32
"3027",-6808463084302286848,35
"3028",-6808186430050946048,36
"3029",-6807423000795640832,69
"3030",-6806323483267804160,31
"3031",-6805421503481927680,18
"3032",-6804970158676968448,21
"3033",-6801892228824814592,47
"3034",-6801776437800278016,37
"3035",-6801371263036604416,26
"3036",-6801346816818962432,53
"3037",-6801025085383952384,42
"3038",-6800849790908054528,33
"3039",-6800675348478896128,47
"3040",-6798555468041693184,46
"3041",-6796142465706791936,22
"3042",-6795754198705293312,39
"3043",-6795469037307105280,41
"3044",-6794167501961946112,31
"3045",-6793400657974917120,28
"3046",-6792784920233260032,73
"3047",-6792016904061068288,40
"3048",-6791966260106444800,27
"3049",-6791451991147655168,58
"3050",-6791389794962551808,13
"3051",-6790943896885877760,84
"3052",-6790480197998982144,75
"3053",-6789950388308986880,91
"3054",-6789903338737813504,30
"3055",-6789823525741976576,36
"3056",-6789088509396089856,34
"3057",-6788813608270554112,52
"3058",-6788788157518740480,32
"3059",-6787617812291408896,62
"3060",-6786948297442830336,35
"3061",-6786790942953922560,44
"3062",-6786135597762399232,43
"3063",-6786099072482867200,19
"3064",-6785834194340060160,143
"3065",-6785760718025796608,24
"3066",-6785296632429394944,35
"3067",-6784257339547889664,66
"3068",-6784011018435991552,19
"3069",-6783552454893864960,28
"3070",-6781707723845395456,18
"3071",-6780868410388804608,33
"3072",-6779038546114096128,21
"3073",-6778375192147932160,47
"3074",-6777758532544309248,45
"3075",-6777739487963555840,144
"3076",-6777573604537097216,15
"3077",-6776415350528777216,17
"3078",-6775246372198096896,43
"3079",-6774804060089907200,15
"3080",-6774688503060819968,46
"3081",-6771504672367401984,47
"3082",-6771050141173369856,21
"3083",-6770864984101595136,19
"3084",-6769818128760047616,75
"3085",-6769490657533934592,16
"3086",-6769356811024856064,37
"3087",-6769242297397900288,19
"3088",-6769073304674089984,29
"3089",-6767483457913474048,51
"3090",-6767092287843579904,69
"3091",-6764712382291069952,61
"3092",-6764433291113786368,27
"3093",-6763757230500921344,26
"3094",-6763512392625776640,77
"3095",-6762818838230606848,63
"3096",-6762817375155596288,36
"3097",-6761834577760168960,25
"3098",-6761791831226090496,70
"3099",-6760508332462864384,21
"3100",-6760480219760979968,25
"3101",-6759890268455129088,10
"3102",-6757063067277813760,34
"3103",-6756881769890347008,66
"3104",-6756689004444494848,148
"3105",-6756271452212737024,38
"3106",-6756157674258188288,27
"3107",-6755913851350799360,31
"3108",-6755793576472850432,26
"3109",-6755652257820670976,29
"3110",-6755251543353166848,39
"3111",-6755072115684315136,20
"3112",-6754902882206380032,87
"3113",-6752361994728258560,51
"3114",-6751408235748884480,31
"3115",-6750558968082462720,36
"3116",-6750177097614946304,87
"3117",-6750098112733713408,34
"3118",-6749974876730351616,36
"3119",-6749483816896854016,24
"3120",-6749270257043276800,36
"3121",-6749187553954961408,63
"3122",-6748859259721276416,24
"3123",-6748817130654502912,78
"3124",-6747732067449699328,38
"3125",-6747035483418514432,24
"3126",-6745302335307550720,43
"3127",-6745212647830733824,27
"3128",-6745139927913902080,38
"3129",-6744627818982548480,36
"3130",-6744273865893253120,58
"3131",-6743524541161817088,49
"3132",-6742657703412775936,30
"3133",-6739584420216160256,38
"3134",-6738648351521680384,45
"3135",-6735927517237530624,60
"3136",-6735809228108297216,40
"3137",-6734352043684416512,30
"3138",-6734192140610803712,40
"3139",-6733151612944467968,21
"3140",-6732197853826962432,63
"3141",-6732089089271031808,51
"3142",-6731910626540523520,35
"3143",-6731349872078584832,18
"3144",-6730477979835962368,33
"3145",-6730409125034667008,36
"3146",-6730373026908724224,8
"3147",-6729597174787051520,26
"3148",-6729356094189853696,41
"3149",-6728474384882605056,32
"3150",-6728140194140355584,42
"3151",-6727640168051416064,34
"3152",-6726559040373358592,69
"3153",-6724233423163291648,19
"3154",-6724225880134621184,43
"3155",-6723936805271122944,22
"3156",-6722650600950048768,57
"3157",-6722441045600668672,36
"3158",-6721282316856295424,79
"3159",-6720545375091162112,10
"3160",-6719596935313462272,16
"3161",-6719270366413584384,10
"3162",-6718826341055929344,60
"3163",-6718349611801408512,43
"3164",-6717470267623334912,47
"3165",-6717465201164831744,23
"3166",-6717151074521515008,46
"3167",-6716953922163154944,62
"3168",-6716140592517409792,187
"3169",-6715385039707038720,11
"3170",-6714981007119673344,20
"3171",-6714977758598926336,65
"3172",-6714862163624376320,55
"3173",-6714497508739719168,23
"3174",-6713567797780315136,25
"3175",-6711641544479669248,145
"3176",-6709282341585118208,15
"3177",-6705913082259510272,36
"3178",-6705293674603970560,53
"3179",-6704835846793342976,14
"3180",-6702548563355298816,32
"3181",-6702494417731693568,51
"3182",-6701148038665752576,14
"3183",-6700660782200059904,50
"3184",-6700344099049440256,17
"3185",-6699673411903333376,84
"3186",-6699422547779031040,40
"3187",-6698594906943320064,36
"3188",-6697839352623173632,29
"3189",-6697800111495364608,67
"3190",-6694542479157706752,32
"3191",-6694424573577602048,44
"3192",-6694083853638956032,54
"3193",-6692457473828514816,58
"3194",-6691422097592625152,45
"3195",-6690912125348149248,22
"3196",-6689616439140587520,106
"3197",-6688417965637901312,29
"3198",-6687606740872100864,40
"3199",-6687001010017030144,52
"3200",-6684366654536065024,30
"3201",-6684015349280562176,51
"3202",-6682708874094755840,21
"3203",-6680189300091390976,29
"3204",-6680163627622486016,91
"3205",-6679159057107673088,48
"3206",-6679083723326287872,15
"3207",-6677901917300158464,47
"3208",-6677756539968676864,39
"3209",-6676839622342890496,80
"3210",-6676314990875697152,36
"3211",-6673434312310334464,34
"3212",-6672919017562988544,46
"3213",-6672877056143385600,29
"3214",-6671118572420451328,79
"3215",-6669940850530326528,33
"3216",-6669274912682130432,21
"3217",-6668049422422360064,36
"3218",-6667790540711058432,10
"3219",-6666569162946576384,44
"3220",-6663781997964750848,10
"3221",-6661375806562169856,36
"3222",-6659720894376637440,85
"3223",-6659662732428520448,14
"3224",-6659259338566356992,7
"3225",-6655702098810257408,30
"3226",-6655260671732859904,49
"3227",-6655106760945060864,37
"3228",-6654883792624367616,63
"3229",-6654673665275268096,17
"3230",-6653570776404767744,18
"3231",-6653424040851622912,23
"3232",-6653269582354328576,45
"3233",-6652263279169694720,12
"3234",-6652140857336427520,63
"3235",-6650940120028147712,51
"3236",-6650709897471241216,55
"3237",-6649872805095769088,28
"3238",-6649288001814005760,32
"3239",-6649117536152472576,43
"3240",-6647979764330356736,53
"3241",-6647619431042647040,45
"3242",-6647341738898766848,75
"3243",-6643991465200031744,67
"3244",-6643925567035819008,47
"3245",-6643698842626907136,39
"3246",-6643044756765101056,34
"3247",-6642466047328445440,32
"3248",-6639927958162546688,31
"3249",-6639847214846621696,23
"3250",-6635052166629074944,54
"3251",-6634875904658832384,21
"3252",-6634853715868066816,23
"3253",-6633252998374992896,18
"3254",-6632498835042241536,11
"3255",-6.631323945701e+18,73
"3256",-6629634011178327040,45
"3257",-6629513631254749184,18
"3258",-6627501375370019840,29
"3259",-6627001522148564992,33
"3260",-6625504581719182336,32
"3261",-6625350759937549312,16
"3262",-6625251273346805760,15
"3263",-6624531104974513152,70
"3264",-6623445100524603392,59
"3265",-6622780581551556608,23
"3266",-6622744775810771968,24
"3267",-6622690355833400320,51
"3268",-6621037777093697536,49
"3269",-6620874916025104384,19
"3270",-6620874633044546560,26
"3271",-6620596640140474368,16
"3272",-6617283099876920320,77
"3273",-6616177507692522496,29
"3274",-6615014894339592192,48
"3275",-6614039245200418816,77
"3276",-6613602650683788288,37
"3277",-6612150084716702720,22
"3278",-6610684040450803712,20
"3279",-6609733909736965120,41
"3280",-6609703312688763904,39
"3281",-6607138302968698880,23
"3282",-6606040559728104448,22
"3283",-6605930182946445312,60
"3284",-6605793912120978432,25
"3285",-6605733515384140800,36
"3286",-6605114270850692096,20
"3287",-6604513838030669824,30
"3288",-6604346292323138560,49
"3289",-6603782949459022848,26
"3290",-6602328279971320832,4
"3291",-6601962188528353280,89
"3292",-6601700199656810496,40
"3293",-6601250143902173184,26
"3294",-6600097238340498432,20
"3295",-6597253747616490496,31
"3296",-6595066565312643072,55
"3297",-6594764405323706368,51
"3298",-6592311018607042560,32
"3299",-6591137225389727744,28
"3300",-6589570221722725376,34
"3301",-6588342780465235968,6
"3302",-6587456424921552896,15
"3303",-6584173318340647936,69
"3304",-6582750431693809664,30
"3305",-6582310692730622976,91
"3306",-6581776687283811328,54
"3307",-6581545845456202752,22
"3308",-6580990884053388288,90
"3309",-6580499825426121728,52
"3310",-6579856841693227008,24
"3311",-6579749267542645760,30
"3312",-6579156384982115328,51
"3313",-6578868840322936832,15
"3314",-6578130173006168064,59
"3315",-6578045655969538048,32
"3316",-6576673631593416704,56
"3317",-6576481655335529472,15
"3318",-6575820503826769920,73
"3319",-6575679788532857856,51
"3320",-6575218122759111680,43
"3321",-6575037901455341568,21
"3322",-6574528480781106176,56
"3323",-6574487202929033216,37
"3324",-6573776541139656704,56
"3325",-6573637876932870144,17
"3326",-6573622701144796160,56
"3327",-6572583070736797696,28
"3328",-6572450866897286144,56
"3329",-6569965154288568320,41
"3330",-6569789997239703552,48
"3331",-6569491567570675712,56
"3332",-6568552948534309888,16
"3333",-6568245641762962432,32
"3334",-6567541800004615168,51
"3335",-6566911281770643456,24
"3336",-6566466228502340608,23
"3337",-6564340457392363520,36
"3338",-6564307798349654016,43
"3339",-6564115631890919424,71
"3340",-6563968582368133120,23
"3341",-6563927821739874304,69
"3342",-6563868879345982464,17
"3343",-6562231295428419584,44
"3344",-6561648369569489920,63
"3345",-6561505758869678080,32
"3346",-6560475145016336384,21
"3347",-6560031414228913152,29
"3348",-6559547340442184704,54
"3349",-6558732170107860992,21
"3350",-6558171436369699840,83
"3351",-6557029929260123136,41
"3352",-6553813382649353216,34
"3353",-6552750248895388672,25
"3354",-6552359867580708864,68
"3355",-6551805624376870912,28
"3356",-6551220950377178112,39
"3357",-6550681949898192896,13
"3358",-6550628844621140992,91
"3359",-6550407146678393856,24
"3360",-6549958767408806912,34
"3361",-6549423013590328320,35
"3362",-6549075799461410816,29
"3363",-6548691963911839744,68
"3364",-6548320744704182272,70
"3365",-6547982581319830528,6
"3366",-6547115726871016448,31
"3367",-6546708599724520448,37
"3368",-6545116070539837440,26
"3369",-6544843111653755904,25
"3370",-6542990369714354176,126
"3371",-6542703849563649024,10
"3372",-6542569337839283200,69
"3373",-6542093539413690368,30
"3374",-6541468804486390784,74
"3375",-6540623292245048320,84
"3376",-6539368096307017728,31
"3377",-6538603324945828864,55
"3378",-6536877657300150272,43
"3379",-6536453182283980800,36
"3380",-6535563070680371200,19
"3381",-6535506645706595328,29
"3382",-6535295367107194880,32
"3383",-6531201497418155008,54
"3384",-6530467924877989888,13
"3385",-6527961207299914752,26
"3386",-6527729141475661824,30
"3387",-6522242549515041792,119
"3388",-6521877336105412608,15
"3389",-6521835257595769856,27
"3390",-6521699346660468736,29
"3391",-6521664526918418432,38
"3392",-6519261182279245824,50
"3393",-6519232547114977280,39
"3394",-6518841288110246912,23
"3395",-6518321336937484288,28
"3396",-6518039075903157248,52
"3397",-6517713201012701184,28
"3398",-6517097511703262208,32
"3399",-6516598915652574208,70
"3400",-6515404293353103360,34
"3401",-6515269256063190016,119
"3402",-6514690068952152064,40
"3403",-6514179849104692224,78
"3404",-6514105322286392320,15
"3405",-6513891458516555776,23
"3406",-6513393480272616448,17
"3407",-6511934367130135552,28
"3408",-6510680360023501824,42
"3409",-6508086610910248960,14
"3410",-6507218319785683968,35
"3411",-6506780997048139776,34
"3412",-6506583334681525248,42
"3413",-6505911254323825664,36
"3414",-6504395362344956928,33
"3415",-6503953541803660288,45
"3416",-6501991406925076480,39
"3417",-6500836125170467840,15
"3418",-6500230987156348928,29
"3419",-6500122404390228992,26
"3420",-6498764080749894656,34
"3421",-6498180574107153408,46
"3422",-6498156252352992256,83
"3423",-6498053574300669952,44
"3424",-6496623850426116096,39
"3425",-6494442170979751936,31
"3426",-6493564205782970368,23
"3427",-6491855782325991424,45
"3428",-6491314223857979392,27
"3429",-6489389891908529152,52
"3430",-6489256781052042240,58
"3431",-6487375767384646656,67
"3432",-6486794198258702336,43
"3433",-6486752645445405696,35
"3434",-6486102087785410560,16
"3435",-6485836672533857280,71
"3436",-6485274573205242880,98
"3437",-6485094870820151296,44
"3438",-6482928907299119104,45
"3439",-6480406875803952128,16
"3440",-6479451296522124288,52
"3441",-6478864160391327744,13
"3442",-6477178854324857856,31
"3443",-6476486144331420672,74
"3444",-6473469018190748672,34
"3445",-6472721020348116992,13
"3446",-6472620127413038080,20
"3447",-6471161214991880192,58
"3448",-6469805712861045760,58
"3449",-6469448607022233600,55
"3450",-6469162127802285056,91
"3451",-6469026045772465152,36
"3452",-6468882107516411904,35
"3453",-6468432741100661760,34
"3454",-6467903731828542464,53
"3455",-6465776161478628352,43
"3456",-6464226553371541504,18
"3457",-6464088668920596480,16
"3458",-6463177254355548160,26
"3459",-6462746163621960704,47
"3460",-6462717301345186816,71
"3461",-6461987626651057152,32
"3462",-6461933921786714112,49
"3463",-6461740018918436864,17
"3464",-6461299730620484608,26
"3465",-6461126149105375232,73
"3466",-6460144225334443008,42
"3467",-6460073436383939584,116
"3468",-6459776313772210176,70
"3469",-6459067266376518656,74
"3470",-6458314645300956160,36
"3471",-6458236370929201152,42
"3472",-6457113130932857856,27
"3473",-6455825190035993600,38
